spp_id,gen,vul,can,net_id,net_type,community,stage,S4_consumer,S4_resource,S5_consumer,S5_resource
16,8,7,false,4,metaweb_empiricalbm,turkiye,creation,160,32,0,35
4,16,6,false,4,metaweb_empiricalbm,turkiye,creation,168,24,0,35
15,8,1,false,4,metaweb_empiricalbm,turkiye,creation,176,16,0,35
11,8,7,false,4,metaweb_empiricalbm,turkiye,creation,184,8,0,35
36,8,1,false,4,metaweb_empiricalbm,turkiye,creation,192,0,0,35
17,6,16,false,4,atn,turkiye,creation,119,0,21,0
20,6,0,false,4,atn,turkiye,creation,129,7,45,0
29,0,12,false,4,atn,turkiye,creation,119,17,45,0
34,0,5,false,4,atn,turkiye,creation,105,23,28,0
7,8,0,false,4,atn,turkiye,creation,87,12,19,0
2,10,0,false,4,atn,turkiye,creation,108,33,36,0
23,10,0,false,4,atn,turkiye,creation,87,41,28,0
40,6,5,false,4,atn,turkiye,creation,79,49,28,0
12,5,0,false,4,atn,turkiye,creation,75,61,45,0
18,9,0,false,4,atn,turkiye,creation,63,65,28,0
13,4,14,false,4,atn,turkiye,creation,67,61,28,0
9,10,0,false,4,atn,turkiye,creation,44,39,10,0
24,7,0,false,4,atn,turkiye,creation,74,47,45,69
10,8,0,false,4,atn,turkiye,creation,46,36,15,0
22,6,20,false,4,atn,turkiye,creation,58,39,37,58
26,0,5,false,4,atn,turkiye,creation,48,80,28,0
3,10,0,false,4,atn,turkiye,creation,91,67,46,91
5,7,0,false,4,atn,turkiye,creation,56,85,21,15
30,0,22,false,4,atn,turkiye,creation,54,82,21,24
31,0,16,false,4,atn,turkiye,creation,24,58,15,0
28,0,10,false,4,atn,turkiye,creation,16,67,10,0
38,4,22,false,4,atn,turkiye,creation,142,82,33,120
37,2,12,false,4,atn,turkiye,creation,58,78,15,30
8,8,0,false,4,atn,turkiye,creation,49,70,6,15
35,0,7,false,4,atn,turkiye,creation,57,71,6,22
25,8,0,false,4,atn,turkiye,creation,4,6,9,10
33,0,0,false,4,atn,turkiye,creation,9,12,11,20
41,7,0,false,4,atn,turkiye,creation,23,20,12,36
27,0,7,false,4,atn,turkiye,creation,46,20,7,63
21,5,0,false,4,atn,turkiye,creation,210,21,3,149
39,6,16,false,4,atn,turkiye,creation,120,0,0,122
14,6,0,false,4,atn,turkiye,creation,10,0,0,45
6,9,0,false,4,atn,turkiye,creation,0,0,0,0
1,7,0,false,4,atn,turkiye,creation,4,6,3,16
19,10,0,false,4,atn,turkiye,creation,9,12,3,28
32,0,5,false,4,atn,turkiye,creation,23,20,3,45
16,8,0,false,4,atn,turkiye,creation,50,24,1,70
4,8,0,false,4,atn,turkiye,creation,224,27,0,158
15,6,10,false,4,atn,turkiye,creation,152,6,0,137
11,8,0,false,4,atn,turkiye,creation,58,4,0,60
36,0,10,false,4,atn,turkiye,creation,99,0,0,19
17,8,0,false,4,metaweb,turkiye,burnin,192,0,28,0
20,0,25,false,4,metaweb,turkiye,burnin,184,8,28,0
29,8,0,false,4,metaweb,turkiye,burnin,176,16,28,0
7,8,0,false,4,metaweb,turkiye,burnin,168,24,28,0
2,8,0,false,4,metaweb,turkiye,burnin,160,32,28,0
23,0,25,false,4,metaweb,turkiye,burnin,152,40,28,0
12,8,0,false,4,metaweb,turkiye,burnin,144,48,28,0
18,0,25,false,4,metaweb,turkiye,burnin,136,56,28,0
13,8,0,false,4,metaweb,turkiye,burnin,128,64,28,0
9,8,0,false,4,metaweb,turkiye,burnin,120,72,28,0
24,0,25,false,4,metaweb,turkiye,burnin,112,80,28,0
10,8,0,false,4,metaweb,turkiye,burnin,104,88,28,0
22,0,25,false,4,metaweb,turkiye,burnin,96,96,28,0
26,8,0,false,4,metaweb,turkiye,burnin,88,104,28,0
3,8,0,false,4,metaweb,turkiye,burnin,80,112,28,0
5,8,0,false,4,metaweb,turkiye,burnin,72,120,28,0
30,8,0,false,4,metaweb,turkiye,burnin,64,128,28,0
31,8,0,false,4,metaweb,turkiye,burnin,164,136,56,119
28,8,0,false,4,metaweb,turkiye,burnin,164,136,48,127
8,8,0,false,4,metaweb,turkiye,burnin,164,136,40,135
25,0,25,false,4,metaweb,turkiye,burnin,164,136,32,143
33,8,0,false,4,metaweb,turkiye,burnin,164,136,24,151
27,8,0,false,4,metaweb,turkiye,burnin,164,136,16,159
21,0,25,false,4,metaweb,turkiye,burnin,164,136,8,167
14,8,0,false,4,metaweb,turkiye,burnin,164,136,0,175
6,8,0,false,4,metaweb,turkiye,burnin,136,56,0,28
1,8,0,false,4,metaweb,turkiye,burnin,144,48,0,28
19,0,25,false,4,metaweb,turkiye,burnin,152,40,0,28
32,8,0,false,4,metaweb,turkiye,burnin,160,32,0,28
16,8,0,false,4,metaweb,turkiye,burnin,168,24,0,28
4,8,0,false,4,metaweb,turkiye,burnin,176,16,0,28
15,8,0,false,4,metaweb,turkiye,burnin,184,8,0,28
11,8,0,false,4,metaweb,turkiye,burnin,192,0,0,28
9,7,0,false,4,down_niche_empiricalbm,turkiye,burnin,1,0,13,0
6,0,2,false,4,down_niche_empiricalbm,turkiye,burnin,1,0,11,2
1,0,2,false,4,down_niche_empiricalbm,turkiye,burnin,1,0,9,4
8,0,2,false,4,down_niche_empiricalbm,turkiye,burnin,1,0,7,6
7,0,1,false,4,down_niche_empiricalbm,turkiye,burnin,1,0,5,8
2,0,2,false,4,down_niche_empiricalbm,turkiye,burnin,1,0,3,10
10,8,0,false,4,down_niche_empiricalbm,turkiye,burnin,0,0,1,6
4,0,2,false,4,down_niche_empiricalbm,turkiye,burnin,1,0,0,13
3,0,2,false,4,down_niche_empiricalbm,turkiye,burnin,0,7,0,21
5,0,2,false,4,down_niche_empiricalbm,turkiye,burnin,7,0,0,28
17,4,3,false,4,niche,turkiye,burnin,19,0,12,0
20,5,5,false,4,niche,turkiye,burnin,0,0,10,0
7,0,1,false,4,niche,turkiye,burnin,0,0,0,4
2,6,0,false,4,niche,turkiye,burnin,11,5,8,4
23,4,5,false,4,niche,turkiye,burnin,16,9,15,4
12,6,2,false,4,niche,turkiye,burnin,6,18,17,4
18,2,5,false,4,niche,turkiye,burnin,0,0,0,4
13,3,0,true,4,niche,turkiye,burnin,0,0,0,0
9,3,1,false,4,niche,turkiye,burnin,0,0,3,0
24,1,7,false,4,niche,turkiye,burnin,0,0,0,2
10,0,2,false,4,niche,turkiye,burnin,2,0,1,2
22,0,7,false,4,niche,turkiye,burnin,12,8,6,2
26,0,10,false,4,niche,turkiye,burnin,0,2,1,0
3,0,1,false,4,niche,turkiye,burnin,3,8,1,2
5,9,1,true,4,niche,turkiye,burnin,0,0,0,0
28,0,3,false,4,niche,turkiye,burnin,6,3,0,2
8,5,2,true,4,niche,turkiye,burnin,0,0,0,0
25,3,7,false,4,niche,turkiye,burnin,3,4,1,10
27,0,6,false,4,niche,turkiye,burnin,14,4,3,20
21,5,7,false,4,niche,turkiye,burnin,9,7,2,15
14,2,3,false,4,niche,turkiye,burnin,15,11,5,17
6,9,1,false,4,niche,turkiye,burnin,12,0,0,22
1,6,0,false,4,niche,turkiye,burnin,7,6,2,12
19,3,6,false,4,niche,turkiye,burnin,7,2,0,12
16,1,4,true,4,niche,turkiye,burnin,0,0,0,0
4,6,1,false,4,niche,turkiye,burnin,20,0,0,12
15,9,3,false,4,niche,turkiye,burnin,9,0,0,15
11,3,2,false,4,niche,turkiye,burnin,3,0,0,9
17,6,0,false,4,down_niche,turkiye,burnin,96,0,10,0
20,0,20,false,4,down_niche,turkiye,burnin,124,5,28,0
29,4,0,false,4,down_niche,turkiye,burnin,104,11,15,0
7,5,0,false,4,down_niche,turkiye,burnin,79,13,15,0
2,8,0,false,4,down_niche,turkiye,burnin,78,17,10,0
23,0,20,false,4,down_niche,turkiye,burnin,82,24,15,0
12,6,0,false,4,down_niche,turkiye,burnin,70,25,10,0
18,0,21,false,4,down_niche,turkiye,burnin,79,36,15,0
13,3,0,false,4,down_niche,turkiye,burnin,59,36,10,0
9,5,0,false,4,down_niche,turkiye,burnin,48,30,6,0
24,0,4,false,4,down_niche,turkiye,burnin,52,37,10,0
10,4,0,false,4,down_niche,turkiye,burnin,58,49,15,0
22,0,20,false,4,down_niche,turkiye,burnin,27,31,3,0
26,7,0,false,4,down_niche,turkiye,burnin,58,68,21,0
3,6,0,false,4,down_niche,turkiye,burnin,46,69,15,0
5,5,0,false,4,down_niche,turkiye,burnin,27,42,6,0
30,5,0,false,4,down_niche,turkiye,burnin,35,73,15,0
31,3,0,false,4,down_niche,turkiye,burnin,106,104,36,61
28,5,0,false,4,down_niche,turkiye,burnin,130,80,21,77
8,6,0,false,4,down_niche,turkiye,burnin,106,84,21,78
25,0,19,false,4,down_niche,turkiye,burnin,34,32,13,50
33,4,0,false,4,down_niche,turkiye,burnin,106,84,12,81
27,8,0,false,4,down_niche,turkiye,burnin,106,84,7,89
21,0,12,false,4,down_niche,turkiye,burnin,2,4,2,24
14,7,0,false,4,down_niche,turkiye,burnin,87,84,0,90
6,6,0,false,4,down_niche,turkiye,burnin,91,35,0,21
1,5,0,false,4,down_niche,turkiye,burnin,100,29,0,28
19,0,21,false,4,down_niche,turkiye,burnin,77,18,0,10
32,8,0,false,4,down_niche,turkiye,burnin,60,9,0,6
16,4,0,false,4,down_niche,turkiye,burnin,85,11,0,10
4,6,0,false,4,down_niche,turkiye,burnin,53,5,0,3
15,6,0,false,4,down_niche,turkiye,burnin,125,4,0,28
11,5,0,false,4,down_niche,turkiye,burnin,76,0,0,6
9,0,7,false,4,atn_empiricalbm,turkiye,burnin,12,0,1,0
6,3,0,false,4,atn_empiricalbm,turkiye,burnin,14,2,3,0
1,2,0,false,4,atn_empiricalbm,turkiye,burnin,11,5,3,0
8,0,7,false,4,atn_empiricalbm,turkiye,burnin,8,8,3,0
7,2,0,false,4,atn_empiricalbm,turkiye,burnin,5,11,3,0
2,3,0,false,4,atn_empiricalbm,turkiye,burnin,2,14,3,0
10,0,5,false,4,atn_empiricalbm,turkiye,burnin,0,12,1,0
4,3,0,false,4,atn_empiricalbm,turkiye,burnin,21,0,0,12
3,3,0,false,4,atn_empiricalbm,turkiye,burnin,21,0,0,12
5,3,0,false,4,atn_empiricalbm,turkiye,burnin,10,0,0,10
9,8,0,false,4,metaweb_empiricalbm,turkiye,burnin,0,0,7,0
6,0,1,false,4,metaweb_empiricalbm,turkiye,burnin,0,0,6,1
1,0,1,false,4,metaweb_empiricalbm,turkiye,burnin,0,0,5,2
8,0,1,false,4,metaweb_empiricalbm,turkiye,burnin,0,0,4,3
7,0,1,false,4,metaweb_empiricalbm,turkiye,burnin,0,0,3,4
2,0,1,false,4,metaweb_empiricalbm,turkiye,burnin,0,0,2,5
4,0,1,false,4,metaweb_empiricalbm,turkiye,burnin,0,0,1,6
3,0,1,false,4,metaweb_empiricalbm,turkiye,burnin,0,0,0,7
5,0,1,false,4,metaweb_empiricalbm,turkiye,burnin,0,0,0,28
17,10,0,false,4,atn,turkiye,burnin,78,0,21,0
20,0,7,false,4,atn,turkiye,burnin,83,7,45,0
29,2,10,false,4,atn,turkiye,burnin,73,17,45,0
7,8,0,false,4,atn,turkiye,burnin,65,9,19,0
2,10,0,false,4,atn,turkiye,burnin,70,26,36,0
23,0,15,false,4,atn,turkiye,burnin,53,37,45,0
12,6,11,false,4,atn,turkiye,burnin,51,37,28,0
18,7,0,false,4,atn,turkiye,burnin,44,22,38,41
13,9,0,false,4,atn,turkiye,burnin,40,24,15,0
9,6,0,false,4,atn,turkiye,burnin,36,22,31,29
24,0,11,false,4,atn,turkiye,burnin,37,51,28,0
10,6,5,false,4,atn,turkiye,burnin,53,40,41,61
22,0,10,false,4,atn,turkiye,burnin,38,58,21,15
26,0,5,false,4,atn,turkiye,burnin,34,56,21,24
3,10,0,false,4,atn,turkiye,burnin,18,46,15,0
5,9,0,false,4,atn,turkiye,burnin,64,48,29,81
30,4,15,false,4,atn,turkiye,burnin,36,54,15,30
31,6,11,false,4,atn,turkiye,burnin,31,47,6,15
28,0,10,false,4,atn,turkiye,burnin,4,6,9,10
8,4,9,false,4,atn,turkiye,burnin,9,12,11,20
25,0,5,false,4,atn,turkiye,burnin,23,20,12,36
33,7,0,false,4,atn,turkiye,burnin,29,16,7,55
27,0,7,false,4,atn,turkiye,burnin,91,14,3,106
21,0,10,false,4,atn,turkiye,burnin,55,0,0,87
14,10,0,false,4,atn,turkiye,burnin,10,0,0,45
6,10,0,false,4,atn,turkiye,burnin,4,6,3,16
1,7,0,false,4,atn,turkiye,burnin,9,12,3,28
19,0,5,false,4,atn,turkiye,burnin,23,20,3,45
32,6,5,false,4,atn,turkiye,burnin,33,20,1,62
16,6,13,false,4,atn,turkiye,burnin,105,20,0,115
4,7,0,false,4,atn,turkiye,burnin,87,6,0,102
15,6,0,false,4,atn,turkiye,burnin,54,4,0,60
11,8,0,false,4,atn,turkiye,burnin,74,0,0,19
17,8,1,true,5,metaweb,turkiye,creation,0,0,0,0
20,8,7,true,5,metaweb,turkiye,creation,0,0,0,0
29,0,27,true,5,metaweb,turkiye,creation,0,0,0,0
34,8,1,true,5,metaweb,turkiye,creation,0,0,0,0
7,8,6,true,5,metaweb,turkiye,creation,0,0,0,0
2,19,3,false,5,metaweb,turkiye,creation,192,0,28,0
23,8,6,false,5,metaweb,turkiye,creation,184,8,28,0
40,8,1,false,5,metaweb,turkiye,creation,176,16,28,0
12,8,7,false,5,metaweb,turkiye,creation,168,24,28,0
18,8,6,false,5,metaweb,turkiye,creation,160,32,28,0
13,8,1,false,5,metaweb,turkiye,creation,152,40,28,0
9,8,6,false,5,metaweb,turkiye,creation,144,48,28,0
24,24,6,false,5,metaweb,turkiye,creation,136,56,28,0
10,8,6,false,5,metaweb,turkiye,creation,128,64,28,0
22,8,1,false,5,metaweb,turkiye,creation,120,72,28,0
26,0,27,false,5,metaweb,turkiye,creation,112,80,28,0
3,19,3,false,5,metaweb,turkiye,creation,104,88,28,0
5,11,7,false,5,metaweb,turkiye,creation,96,96,28,0
30,0,27,false,5,metaweb,turkiye,creation,88,104,28,0
31,0,27,false,5,metaweb,turkiye,creation,80,112,28,0
28,0,27,false,5,metaweb,turkiye,creation,72,120,28,0
38,8,1,false,5,metaweb,turkiye,creation,64,128,28,0
37,8,1,false,5,metaweb,turkiye,creation,0,0,28,0
8,8,0,true,5,metaweb,turkiye,creation,0,0,0,0
35,8,1,true,5,metaweb,turkiye,creation,0,0,0,0
25,24,6,false,5,metaweb,turkiye,creation,164,136,56,119
33,0,27,false,5,metaweb,turkiye,creation,164,136,48,127
41,8,1,false,5,metaweb,turkiye,creation,164,136,40,135
27,0,27,false,5,metaweb,turkiye,creation,164,136,32,143
21,8,7,false,5,metaweb,turkiye,creation,164,136,24,151
39,8,1,false,5,metaweb,turkiye,creation,164,136,16,159
14,8,7,false,5,metaweb,turkiye,creation,164,136,8,167
6,8,0,false,5,metaweb,turkiye,creation,164,136,0,175
1,19,3,false,5,metaweb,turkiye,creation,136,56,0,35
19,8,6,false,5,metaweb,turkiye,creation,144,48,0,35
32,0,27,false,5,metaweb,turkiye,creation,152,40,0,35
16,8,7,false,5,metaweb,turkiye,creation,160,32,0,35
4,16,6,false,5,metaweb,turkiye,creation,168,24,0,35
15,8,1,false,5,metaweb,turkiye,creation,176,16,0,35
11,8,7,false,5,metaweb,turkiye,creation,184,8,0,35
36,8,1,false,5,metaweb,turkiye,creation,192,0,0,35
17,4,0,false,5,down_niche_empiricalbm,turkiye,creation,16,0,30,0
20,3,5,false,5,down_niche_empiricalbm,turkiye,creation,5,4,15,1
29,0,21,false,5,down_niche_empiricalbm,turkiye,creation,8,0,22,10
34,2,0,false,5,down_niche_empiricalbm,turkiye,creation,10,11,36,0
7,4,3,false,5,down_niche_empiricalbm,turkiye,creation,4,9,21,4
2,6,1,false,5,down_niche_empiricalbm,turkiye,creation,91,0,10,0
23,6,2,false,5,down_niche_empiricalbm,turkiye,creation,69,3,15,8
40,7,1,false,5,down_niche_empiricalbm,turkiye,creation,48,4,3,0
12,4,6,false,5,down_niche_empiricalbm,turkiye,creation,99,9,21,20
18,5,4,false,5,down_niche_empiricalbm,turkiye,creation,77,13,15,19
13,7,1,false,5,down_niche_empiricalbm,turkiye,creation,57,14,13,15
9,7,3,false,5,down_niche_empiricalbm,turkiye,creation,41,16,13,29
24,10,2,false,5,down_niche_empiricalbm,turkiye,creation,88,30,21,6
10,6,4,false,5,down_niche_empiricalbm,turkiye,creation,71,32,15,27
22,7,1,false,5,down_niche_empiricalbm,turkiye,creation,67,37,15,6
26,0,4,false,5,down_niche_empiricalbm,turkiye,creation,72,47,19,34
3,11,0,false,5,down_niche_empiricalbm,turkiye,creation,33,28,6,0
5,7,1,false,5,down_niche_empiricalbm,turkiye,creation,49,44,13,20
30,0,15,false,5,down_niche_empiricalbm,turkiye,creation,39,45,12,31
31,0,20,false,5,down_niche_empiricalbm,turkiye,creation,29,33,4,29
28,0,9,false,5,down_niche_empiricalbm,turkiye,creation,45,64,15,8
38,5,1,false,5,down_niche_empiricalbm,turkiye,creation,41,77,21,6
37,6,1,false,5,down_niche_empiricalbm,turkiye,creation,0,0,15,8
8,3,0,false,5,down_niche_empiricalbm,turkiye,creation,25,6,0,41
35,5,1,true,5,down_niche_empiricalbm,turkiye,creation,0,0,0,0
25,12,3,false,5,down_niche_empiricalbm,turkiye,creation,3,3,6,14
33,0,20,false,5,down_niche_empiricalbm,turkiye,creation,99,91,31,60
41,6,1,false,5,down_niche_empiricalbm,turkiye,creation,28,8,4,40
27,0,21,false,5,down_niche_empiricalbm,turkiye,creation,112,98,23,70
21,6,2,false,5,down_niche_empiricalbm,turkiye,creation,61,44,10,51
39,4,0,false,5,down_niche_empiricalbm,turkiye,creation,99,84,12,78
14,5,6,false,5,down_niche_empiricalbm,turkiye,creation,99,91,7,80
6,5,0,false,5,down_niche_empiricalbm,turkiye,creation,94,96,0,88
1,8,1,false,5,down_niche_empiricalbm,turkiye,creation,23,10,0,1
19,5,6,false,5,down_niche_empiricalbm,turkiye,creation,67,29,0,15
32,0,20,false,5,down_niche_empiricalbm,turkiye,creation,84,26,0,20
16,6,6,false,5,down_niche_empiricalbm,turkiye,creation,90,20,0,20
4,10,1,false,5,down_niche_empiricalbm,turkiye,creation,82,14,0,15
15,6,1,false,5,down_niche_empiricalbm,turkiye,creation,69,8,0,6
11,4,3,false,5,down_niche_empiricalbm,turkiye,creation,102,5,0,26
36,6,1,false,5,down_niche_empiricalbm,turkiye,creation,110,0,0,20
17,7,5,false,5,niche,turkiye,creation,43,0,11,0
20,9,3,true,5,niche,turkiye,creation,0,0,0,0
29,1,5,true,5,niche,turkiye,creation,0,0,0,0
34,4,11,false,5,niche,turkiye,creation,6,0,3,0
7,7,5,false,5,niche,turkiye,creation,37,4,10,0
2,15,1,true,5,niche,turkiye,creation,0,0,0,0
23,6,3,true,5,niche,turkiye,creation,0,0,0,0
40,0,7,false,5,niche,turkiye,creation,0,0,0,0
12,1,5,true,5,niche,turkiye,creation,0,0,0,0
18,11,5,false,5,niche,turkiye,creation,26,8,3,0
13,3,4,false,5,niche,turkiye,creation,2,3,42,0
9,7,5,false,5,niche,turkiye,creation,0,0,0,0
24,5,3,true,5,niche,turkiye,creation,0,0,0,0
10,5,5,false,5,niche,turkiye,creation,0,2,1,0
22,0,3,true,5,niche,turkiye,creation,0,0,0,0
26,5,6,true,5,niche,turkiye,creation,0,0,0,0
3,16,2,false,5,niche,turkiye,creation,28,14,7,10
5,8,2,false,5,niche,turkiye,creation,23,24,23,10
30,2,5,true,5,niche,turkiye,creation,0,0,0,0
31,6,5,false,5,niche,turkiye,creation,15,26,10,9
28,0,5,false,5,niche,turkiye,creation,6,9,3,9
38,2,11,false,5,niche,turkiye,creation,0,0,0,9
37,1,12,false,5,niche,turkiye,creation,9,26,7,9
8,0,5,false,5,niche,turkiye,creation,0,3,3,6
35,5,10,true,5,niche,turkiye,creation,0,0,0,0
25,4,4,true,5,niche,turkiye,creation,0,0,0,0
33,6,6,false,5,niche,turkiye,creation,3,35,9,12
41,0,5,false,5,niche,turkiye,creation,2,0,0,12
27,7,5,false,5,niche,turkiye,creation,2,6,0,12
21,4,3,true,5,niche,turkiye,creation,0,0,0,0
39,1,7,false,5,niche,turkiye,creation,15,17,5,12
14,4,4,false,5,niche,turkiye,creation,24,4,0,29
6,7,5,false,5,niche,turkiye,creation,20,19,10,16
1,7,1,true,5,niche,turkiye,creation,0,0,0,0
19,8,3,false,5,niche,turkiye,creation,33,6,6,19
32,1,7,false,5,niche,turkiye,creation,36,1,0,39
16,3,5,false,5,niche,turkiye,creation,37,1,0,30
4,5,2,false,5,niche,turkiye,creation,31,0,1,14
15,12,5,false,5,niche,turkiye,creation,10,1,0,17
11,15,5,false,5,niche,turkiye,creation,7,0,0,16
36,1,11,false,5,niche,turkiye,creation,3,0,0,18
17,4,0,false,5,down_niche,turkiye,creation,16,0,30,0
20,3,5,false,5,down_niche,turkiye,creation,5,4,15,1
29,0,21,false,5,down_niche,turkiye,creation,8,0,22,10
34,2,0,false,5,down_niche,turkiye,creation,10,11,36,0
7,4,3,false,5,down_niche,turkiye,creation,4,9,21,4
2,6,1,false,5,down_niche,turkiye,creation,91,0,10,0
23,6,2,false,5,down_niche,turkiye,creation,69,3,15,8
40,7,1,false,5,down_niche,turkiye,creation,48,4,3,0
12,4,6,false,5,down_niche,turkiye,creation,99,9,21,20
18,5,4,false,5,down_niche,turkiye,creation,77,13,15,19
13,7,1,false,5,down_niche,turkiye,creation,57,14,13,15
9,7,3,false,5,down_niche,turkiye,creation,41,16,13,29
24,10,2,false,5,down_niche,turkiye,creation,88,30,21,6
10,6,4,false,5,down_niche,turkiye,creation,71,32,15,27
22,7,1,false,5,down_niche,turkiye,creation,67,37,15,6
26,0,4,false,5,down_niche,turkiye,creation,72,47,19,34
3,11,0,false,5,down_niche,turkiye,creation,33,28,6,0
5,7,1,false,5,down_niche,turkiye,creation,49,44,13,20
30,0,15,false,5,down_niche,turkiye,creation,39,45,12,31
31,0,20,false,5,down_niche,turkiye,creation,29,33,4,29
28,0,9,false,5,down_niche,turkiye,creation,45,64,15,8
38,5,1,false,5,down_niche,turkiye,creation,41,77,21,6
37,6,1,false,5,down_niche,turkiye,creation,0,0,15,8
8,3,0,false,5,down_niche,turkiye,creation,25,6,0,41
35,5,1,true,5,down_niche,turkiye,creation,0,0,0,0
25,12,3,false,5,down_niche,turkiye,creation,3,3,6,14
33,0,20,false,5,down_niche,turkiye,creation,99,91,31,60
41,6,1,false,5,down_niche,turkiye,creation,28,8,4,40
27,0,21,false,5,down_niche,turkiye,creation,112,98,23,70
21,6,2,false,5,down_niche,turkiye,creation,61,44,10,51
39,4,0,false,5,down_niche,turkiye,creation,99,84,12,78
14,5,6,false,5,down_niche,turkiye,creation,99,91,7,80
6,5,0,false,5,down_niche,turkiye,creation,94,96,0,88
1,8,1,false,5,down_niche,turkiye,creation,23,10,0,1
19,5,6,false,5,down_niche,turkiye,creation,67,29,0,15
32,0,20,false,5,down_niche,turkiye,creation,84,26,0,20
16,6,6,false,5,down_niche,turkiye,creation,90,20,0,20
4,10,1,false,5,down_niche,turkiye,creation,82,14,0,15
15,6,1,false,5,down_niche,turkiye,creation,69,8,0,6
11,4,3,false,5,down_niche,turkiye,creation,102,5,0,26
36,6,1,false,5,down_niche,turkiye,creation,110,0,0,20
17,6,4,false,5,atn_empiricalbm,turkiye,creation,128,0,19,0
20,7,0,false,5,atn_empiricalbm,turkiye,creation,121,7,19,0
29,0,20,false,5,atn_empiricalbm,turkiye,creation,114,14,19,0
34,0,3,false,5,atn_empiricalbm,turkiye,creation,107,21,19,0
7,10,0,false,5,atn_empiricalbm,turkiye,creation,84,16,15,0
2,7,0,false,5,atn_empiricalbm,turkiye,creation,70,22,10,0
23,7,0,false,5,atn_empiricalbm,turkiye,creation,83,27,43,0
40,6,6,false,5,atn_empiricalbm,turkiye,creation,86,42,19,0
12,6,0,false,5,atn_empiricalbm,turkiye,creation,66,40,28,0
18,10,0,false,5,atn_empiricalbm,turkiye,creation,74,54,19,0
13,6,4,false,5,atn_empiricalbm,turkiye,creation,64,52,15,0
9,8,0,false,5,atn_empiricalbm,turkiye,creation,60,40,15,0
24,10,0,false,5,atn_empiricalbm,turkiye,creation,51,47,36,7
10,7,0,false,5,atn_empiricalbm,turkiye,creation,50,66,15,0
22,6,5,false,5,atn_empiricalbm,turkiye,creation,85,70,53,47
26,0,3,false,5,atn_empiricalbm,turkiye,creation,42,74,15,0
3,7,0,false,5,atn_empiricalbm,turkiye,creation,33,39,36,15
5,6,0,false,5,atn_empiricalbm,turkiye,creation,43,67,21,22
30,0,23,false,5,atn_empiricalbm,turkiye,creation,39,71,21,22
31,0,18,false,5,atn_empiricalbm,turkiye,creation,37,91,15,4
28,0,10,false,5,atn_empiricalbm,turkiye,creation,24,76,15,0
38,4,23,false,5,atn_empiricalbm,turkiye,creation,24,52,21,37
37,2,20,false,5,atn_empiricalbm,turkiye,creation,24,78,15,6
8,7,0,false,5,atn_empiricalbm,turkiye,creation,29,81,15,28
35,0,6,false,5,atn_empiricalbm,turkiye,creation,20,108,15,4
25,7,0,false,5,atn_empiricalbm,turkiye,creation,3,0,9,0
33,0,0,false,5,atn_empiricalbm,turkiye,creation,6,9,11,17
41,6,0,false,5,atn_empiricalbm,turkiye,creation,24,21,12,38
27,0,6,false,5,atn_empiricalbm,turkiye,creation,146,36,7,93
21,6,0,false,5,atn_empiricalbm,turkiye,creation,227,22,3,134
39,6,18,false,5,atn_empiricalbm,turkiye,creation,153,0,0,116
14,6,0,false,5,atn_empiricalbm,turkiye,creation,15,0,0,49
6,5,0,false,5,atn_empiricalbm,turkiye,creation,0,0,0,0
1,7,0,false,5,atn_empiricalbm,turkiye,creation,3,0,3,6
19,10,0,false,5,atn_empiricalbm,turkiye,creation,6,9,3,25
32,0,6,false,5,atn_empiricalbm,turkiye,creation,24,21,3,47
16,6,0,false,5,atn_empiricalbm,turkiye,creation,146,40,1,100
4,7,0,false,5,atn_empiricalbm,turkiye,creation,235,28,0,143
15,6,15,false,5,atn_empiricalbm,turkiye,creation,179,6,0,131
11,6,0,false,5,atn_empiricalbm,turkiye,creation,77,4,0,64
36,0,10,false,5,atn_empiricalbm,turkiye,creation,100,0,0,15
17,8,1,true,5,metaweb_empiricalbm,turkiye,creation,0,0,0,0
20,8,7,true,5,metaweb_empiricalbm,turkiye,creation,0,0,0,0
29,0,27,true,5,metaweb_empiricalbm,turkiye,creation,0,0,0,0
34,8,1,true,5,metaweb_empiricalbm,turkiye,creation,0,0,0,0
7,8,6,true,5,metaweb_empiricalbm,turkiye,creation,0,0,0,0
2,19,3,false,5,metaweb_empiricalbm,turkiye,creation,192,0,28,0
23,8,6,false,5,metaweb_empiricalbm,turkiye,creation,184,8,28,0
40,8,1,false,5,metaweb_empiricalbm,turkiye,creation,176,16,28,0
12,8,7,false,5,metaweb_empiricalbm,turkiye,creation,168,24,28,0
18,8,6,false,5,metaweb_empiricalbm,turkiye,creation,160,32,28,0
13,8,1,false,5,metaweb_empiricalbm,turkiye,creation,152,40,28,0
9,8,6,false,5,metaweb_empiricalbm,turkiye,creation,144,48,28,0
24,24,6,false,5,metaweb_empiricalbm,turkiye,creation,136,56,28,0
10,8,6,false,5,metaweb_empiricalbm,turkiye,creation,128,64,28,0
22,8,1,false,5,metaweb_empiricalbm,turkiye,creation,120,72,28,0
26,0,27,false,5,metaweb_empiricalbm,turkiye,creation,112,80,28,0
3,19,3,false,5,metaweb_empiricalbm,turkiye,creation,104,88,28,0
5,11,7,false,5,metaweb_empiricalbm,turkiye,creation,96,96,28,0
30,0,27,false,5,metaweb_empiricalbm,turkiye,creation,88,104,28,0
