net_id,net_type,stage,S4_C1,S4_R1,S4_C2
6,down_niche_nestedbm,creation,20,33,36
6,down_niche_nestedbm,creation,20,33,37
6,down_niche_nestedbm,creation,20,33,38
6,down_niche_nestedbm,creation,20,33,40
6,down_niche_nestedbm,creation,20,33,41
6,down_niche_nestedbm,creation,21,22,26
6,down_niche_nestedbm,creation,21,22,27
6,down_niche_nestedbm,creation,21,22,30
6,down_niche_nestedbm,creation,21,22,32
6,down_niche_nestedbm,creation,21,22,33
6,down_niche_nestedbm,creation,21,26,35
6,down_niche_nestedbm,creation,21,26,36
6,down_niche_nestedbm,creation,21,26,37
6,down_niche_nestedbm,creation,21,26,38
6,down_niche_nestedbm,creation,21,26,39
6,down_niche_nestedbm,creation,21,26,40
6,down_niche_nestedbm,creation,21,26,41
6,down_niche_nestedbm,creation,21,27,34
6,down_niche_nestedbm,creation,21,27,35
6,down_niche_nestedbm,creation,21,27,36
6,down_niche_nestedbm,creation,21,27,37
6,down_niche_nestedbm,creation,21,27,38
6,down_niche_nestedbm,creation,21,27,39
6,down_niche_nestedbm,creation,21,27,40
6,down_niche_nestedbm,creation,21,27,41
6,down_niche_nestedbm,creation,21,30,34
6,down_niche_nestedbm,creation,21,30,35
6,down_niche_nestedbm,creation,21,30,36
6,down_niche_nestedbm,creation,21,30,37
6,down_niche_nestedbm,creation,21,30,38
6,down_niche_nestedbm,creation,21,30,39
6,down_niche_nestedbm,creation,21,30,40
6,down_niche_nestedbm,creation,21,30,41
6,down_niche_nestedbm,creation,21,32,34
6,down_niche_nestedbm,creation,21,32,36
6,down_niche_nestedbm,creation,21,32,37
6,down_niche_nestedbm,creation,21,32,38
6,down_niche_nestedbm,creation,21,32,39
6,down_niche_nestedbm,creation,21,32,41
6,down_niche_nestedbm,creation,21,33,34
6,down_niche_nestedbm,creation,21,33,35
6,down_niche_nestedbm,creation,21,33,36
6,down_niche_nestedbm,creation,21,33,37
6,down_niche_nestedbm,creation,21,33,38
6,down_niche_nestedbm,creation,21,33,40
6,down_niche_nestedbm,creation,21,33,41
6,down_niche_nestedbm,creation,22,25,28
6,down_niche_nestedbm,creation,22,25,29
6,down_niche_nestedbm,creation,22,25,32
6,down_niche_nestedbm,creation,22,26,35
6,down_niche_nestedbm,creation,22,26,36
6,down_niche_nestedbm,creation,22,26,37
6,down_niche_nestedbm,creation,22,26,38
6,down_niche_nestedbm,creation,22,26,39
6,down_niche_nestedbm,creation,22,26,40
6,down_niche_nestedbm,creation,22,26,41
6,down_niche_nestedbm,creation,22,27,34
6,down_niche_nestedbm,creation,22,27,35
6,down_niche_nestedbm,creation,22,27,36
6,down_niche_nestedbm,creation,22,27,37
6,down_niche_nestedbm,creation,22,27,38
6,down_niche_nestedbm,creation,22,27,39
6,down_niche_nestedbm,creation,22,27,40
6,down_niche_nestedbm,creation,22,27,41
6,down_niche_nestedbm,creation,22,28,34
6,down_niche_nestedbm,creation,22,28,35
6,down_niche_nestedbm,creation,22,28,36
6,down_niche_nestedbm,creation,22,28,38
6,down_niche_nestedbm,creation,22,28,39
6,down_niche_nestedbm,creation,22,28,41
6,down_niche_nestedbm,creation,22,29,34
6,down_niche_nestedbm,creation,22,29,35
6,down_niche_nestedbm,creation,22,29,36
6,down_niche_nestedbm,creation,22,29,37
6,down_niche_nestedbm,creation,22,29,39
6,down_niche_nestedbm,creation,22,29,40
6,down_niche_nestedbm,creation,22,29,41
6,down_niche_nestedbm,creation,22,30,34
6,down_niche_nestedbm,creation,22,30,35
6,down_niche_nestedbm,creation,22,30,36
6,down_niche_nestedbm,creation,22,30,37
6,down_niche_nestedbm,creation,22,30,38
6,down_niche_nestedbm,creation,22,30,39
6,down_niche_nestedbm,creation,22,30,40
6,down_niche_nestedbm,creation,22,30,41
6,down_niche_nestedbm,creation,22,32,34
6,down_niche_nestedbm,creation,22,32,36
6,down_niche_nestedbm,creation,22,32,37
6,down_niche_nestedbm,creation,22,32,38
6,down_niche_nestedbm,creation,22,32,39
6,down_niche_nestedbm,creation,22,32,41
6,down_niche_nestedbm,creation,22,33,34
6,down_niche_nestedbm,creation,22,33,35
6,down_niche_nestedbm,creation,22,33,36
6,down_niche_nestedbm,creation,22,33,37
6,down_niche_nestedbm,creation,22,33,38
6,down_niche_nestedbm,creation,22,33,40
6,down_niche_nestedbm,creation,22,33,41
6,down_niche_nestedbm,creation,25,28,34
6,down_niche_nestedbm,creation,25,28,35
6,down_niche_nestedbm,creation,25,28,36
6,down_niche_nestedbm,creation,25,28,38
6,down_niche_nestedbm,creation,25,28,39
6,down_niche_nestedbm,creation,25,28,41
6,down_niche_nestedbm,creation,25,29,34
6,down_niche_nestedbm,creation,25,29,35
6,down_niche_nestedbm,creation,25,29,36
6,down_niche_nestedbm,creation,25,29,37
6,down_niche_nestedbm,creation,25,29,39
6,down_niche_nestedbm,creation,25,29,40
6,down_niche_nestedbm,creation,25,29,41
6,down_niche_nestedbm,creation,25,32,34
6,down_niche_nestedbm,creation,25,32,36
6,down_niche_nestedbm,creation,25,32,37
6,down_niche_nestedbm,creation,25,32,38
6,down_niche_nestedbm,creation,25,32,39
6,down_niche_nestedbm,creation,25,32,41
6,down_niche_nestedbm,creation,26,35,36
6,down_niche_nestedbm,creation,26,35,37
6,down_niche_nestedbm,creation,26,35,38
6,down_niche_nestedbm,creation,26,35,39
6,down_niche_nestedbm,creation,26,35,40
6,down_niche_nestedbm,creation,26,35,41
6,down_niche_nestedbm,creation,26,36,37
6,down_niche_nestedbm,creation,26,36,38
6,down_niche_nestedbm,creation,26,36,39
6,down_niche_nestedbm,creation,26,36,40
6,down_niche_nestedbm,creation,26,36,41
6,down_niche_nestedbm,creation,26,37,38
6,down_niche_nestedbm,creation,26,37,39
6,down_niche_nestedbm,creation,26,37,40
6,down_niche_nestedbm,creation,26,37,41
6,down_niche_nestedbm,creation,26,38,39
6,down_niche_nestedbm,creation,26,38,40
6,down_niche_nestedbm,creation,26,38,41
6,down_niche_nestedbm,creation,26,39,40
6,down_niche_nestedbm,creation,26,39,41
6,down_niche_nestedbm,creation,26,40,41
6,down_niche_nestedbm,creation,27,34,35
6,down_niche_nestedbm,creation,27,34,36
6,down_niche_nestedbm,creation,27,34,37
6,down_niche_nestedbm,creation,27,34,38
6,down_niche_nestedbm,creation,27,34,39
6,down_niche_nestedbm,creation,27,34,40
6,down_niche_nestedbm,creation,27,34,41
6,down_niche_nestedbm,creation,27,35,36
6,down_niche_nestedbm,creation,27,35,37
6,down_niche_nestedbm,creation,27,35,38
6,down_niche_nestedbm,creation,27,35,39
6,down_niche_nestedbm,creation,27,35,40
6,down_niche_nestedbm,creation,27,35,41
6,down_niche_nestedbm,creation,27,36,37
6,down_niche_nestedbm,creation,27,36,38
6,down_niche_nestedbm,creation,27,36,39
6,down_niche_nestedbm,creation,27,36,40
6,down_niche_nestedbm,creation,27,36,41
6,down_niche_nestedbm,creation,27,37,38
6,down_niche_nestedbm,creation,27,37,39
6,down_niche_nestedbm,creation,27,37,40
6,down_niche_nestedbm,creation,27,37,41
6,down_niche_nestedbm,creation,27,38,39
6,down_niche_nestedbm,creation,27,38,40
6,down_niche_nestedbm,creation,27,38,41
6,down_niche_nestedbm,creation,27,39,40
6,down_niche_nestedbm,creation,27,39,41
6,down_niche_nestedbm,creation,27,40,41
6,down_niche_nestedbm,creation,28,34,35
6,down_niche_nestedbm,creation,28,34,36
6,down_niche_nestedbm,creation,28,34,38
6,down_niche_nestedbm,creation,28,34,39
6,down_niche_nestedbm,creation,28,34,41
6,down_niche_nestedbm,creation,28,35,36
6,down_niche_nestedbm,creation,28,35,38
6,down_niche_nestedbm,creation,28,35,39
6,down_niche_nestedbm,creation,28,35,41
6,down_niche_nestedbm,creation,28,36,38
6,down_niche_nestedbm,creation,28,36,39
6,down_niche_nestedbm,creation,28,36,41
6,down_niche_nestedbm,creation,28,38,39
6,down_niche_nestedbm,creation,28,38,41
6,down_niche_nestedbm,creation,28,39,41
6,down_niche_nestedbm,creation,29,34,35
6,down_niche_nestedbm,creation,29,34,36
6,down_niche_nestedbm,creation,29,34,37
6,down_niche_nestedbm,creation,29,34,39
6,down_niche_nestedbm,creation,29,34,40
6,down_niche_nestedbm,creation,29,34,41
6,down_niche_nestedbm,creation,29,35,36
6,down_niche_nestedbm,creation,29,35,37
6,down_niche_nestedbm,creation,29,35,39
6,down_niche_nestedbm,creation,29,35,40
6,down_niche_nestedbm,creation,29,35,41
6,down_niche_nestedbm,creation,29,36,37
6,down_niche_nestedbm,creation,29,36,39
6,down_niche_nestedbm,creation,29,36,40
6,down_niche_nestedbm,creation,29,36,41
6,down_niche_nestedbm,creation,29,37,39
6,down_niche_nestedbm,creation,29,37,40
6,down_niche_nestedbm,creation,29,37,41
6,down_niche_nestedbm,creation,29,39,40
6,down_niche_nestedbm,creation,29,39,41
6,down_niche_nestedbm,creation,29,40,41
6,down_niche_nestedbm,creation,30,34,35
6,down_niche_nestedbm,creation,30,34,36
6,down_niche_nestedbm,creation,30,34,37
6,down_niche_nestedbm,creation,30,34,38
6,down_niche_nestedbm,creation,30,34,39
6,down_niche_nestedbm,creation,30,34,40
6,down_niche_nestedbm,creation,30,34,41
6,down_niche_nestedbm,creation,30,35,36
6,down_niche_nestedbm,creation,30,35,37
6,down_niche_nestedbm,creation,30,35,38
6,down_niche_nestedbm,creation,30,35,39
6,down_niche_nestedbm,creation,30,35,40
6,down_niche_nestedbm,creation,30,35,41
6,down_niche_nestedbm,creation,30,36,37
6,down_niche_nestedbm,creation,30,36,38
6,down_niche_nestedbm,creation,30,36,39
6,down_niche_nestedbm,creation,30,36,40
6,down_niche_nestedbm,creation,30,36,41
6,down_niche_nestedbm,creation,30,37,38
6,down_niche_nestedbm,creation,30,37,39
6,down_niche_nestedbm,creation,30,37,40
6,down_niche_nestedbm,creation,30,37,41
6,down_niche_nestedbm,creation,30,38,39
6,down_niche_nestedbm,creation,30,38,40
6,down_niche_nestedbm,creation,30,38,41
6,down_niche_nestedbm,creation,30,39,40
6,down_niche_nestedbm,creation,30,39,41
6,down_niche_nestedbm,creation,30,40,41
6,down_niche_nestedbm,creation,32,34,36
6,down_niche_nestedbm,creation,32,34,37
6,down_niche_nestedbm,creation,32,34,38
6,down_niche_nestedbm,creation,32,34,39
6,down_niche_nestedbm,creation,32,34,41
6,down_niche_nestedbm,creation,32,36,37
6,down_niche_nestedbm,creation,32,36,38
6,down_niche_nestedbm,creation,32,36,39
6,down_niche_nestedbm,creation,32,36,41
6,down_niche_nestedbm,creation,32,37,38
6,down_niche_nestedbm,creation,32,37,39
6,down_niche_nestedbm,creation,32,37,41
6,down_niche_nestedbm,creation,32,38,39
6,down_niche_nestedbm,creation,32,38,41
6,down_niche_nestedbm,creation,32,39,41
6,down_niche_nestedbm,creation,33,34,35
6,down_niche_nestedbm,creation,33,34,36
6,down_niche_nestedbm,creation,33,34,37
6,down_niche_nestedbm,creation,33,34,38
6,down_niche_nestedbm,creation,33,34,40
6,down_niche_nestedbm,creation,33,34,41
6,down_niche_nestedbm,creation,33,35,36
6,down_niche_nestedbm,creation,33,35,37
6,down_niche_nestedbm,creation,33,35,38
6,down_niche_nestedbm,creation,33,35,40
6,down_niche_nestedbm,creation,33,35,41
6,down_niche_nestedbm,creation,33,36,37
6,down_niche_nestedbm,creation,33,36,38
6,down_niche_nestedbm,creation,33,36,40
6,down_niche_nestedbm,creation,33,36,41
6,down_niche_nestedbm,creation,33,37,38
6,down_niche_nestedbm,creation,33,37,40
6,down_niche_nestedbm,creation,33,37,41
6,down_niche_nestedbm,creation,33,38,40
6,down_niche_nestedbm,creation,33,38,41
6,down_niche_nestedbm,creation,33,40,41
6,down_niche,creation,2,5,11
6,down_niche,creation,2,5,12
6,down_niche,creation,2,5,14
6,down_niche,creation,2,5,21
6,down_niche,creation,5,11,25
6,down_niche,creation,5,16,25
6,down_niche,creation,5,20,25
6,down_niche,creation,5,21,25
6,down_niche,creation,6,7,26
6,down_niche,creation,6,7,28
6,down_niche,creation,6,7,29
6,down_niche,creation,6,7,32
6,down_niche,creation,6,7,33
6,down_niche,creation,6,8,27
6,down_niche,creation,6,8,28
6,down_niche,creation,6,8,31
6,down_niche,creation,6,8,32
6,down_niche,creation,6,8,33
6,down_niche,creation,6,9,26
6,down_niche,creation,6,9,27
6,down_niche,creation,6,9,28
6,down_niche,creation,6,9,29
6,down_niche,creation,6,9,32
6,down_niche,creation,6,9,33
6,down_niche,creation,6,10,26
6,down_niche,creation,6,10,27
6,down_niche,creation,6,10,28
6,down_niche,creation,6,10,31
6,down_niche,creation,6,10,32
6,down_niche,creation,6,10,33
6,down_niche,creation,6,11,26
6,down_niche,creation,6,11,27
6,down_niche,creation,6,11,29
6,down_niche,creation,6,11,32
6,down_niche,creation,6,11,33
6,down_niche,creation,6,12,26
6,down_niche,creation,6,12,27
6,down_niche,creation,6,12,28
6,down_niche,creation,6,12,29
6,down_niche,creation,6,12,33
6,down_niche,creation,6,13,26
6,down_niche,creation,6,13,27
6,down_niche,creation,6,13,29
6,down_niche,creation,6,13,32
6,down_niche,creation,6,13,33
6,down_niche,creation,6,14,26
6,down_niche,creation,6,14,27
6,down_niche,creation,6,14,28
6,down_niche,creation,6,14,29
6,down_niche,creation,6,14,32
6,down_niche,creation,6,14,33
6,down_niche,creation,6,15,26
6,down_niche,creation,6,15,27
6,down_niche,creation,6,15,28
6,down_niche,creation,6,15,29
6,down_niche,creation,6,15,32
6,down_niche,creation,6,15,33
6,down_niche,creation,6,16,26
6,down_niche,creation,6,16,27
6,down_niche,creation,6,16,28
6,down_niche,creation,6,16,29
6,down_niche,creation,6,16,32
6,down_niche,creation,6,16,33
6,down_niche,creation,6,17,26
6,down_niche,creation,6,17,28
6,down_niche,creation,6,17,29
6,down_niche,creation,6,17,31
6,down_niche,creation,6,17,32
6,down_niche,creation,6,17,33
6,down_niche,creation,6,18,26
6,down_niche,creation,6,18,27
6,down_niche,creation,6,18,28
6,down_niche,creation,6,18,29
6,down_niche,creation,6,18,31
6,down_niche,creation,6,18,32
6,down_niche,creation,6,18,33
6,down_niche,creation,6,19,26
6,down_niche,creation,6,19,27
6,down_niche,creation,6,19,28
6,down_niche,creation,6,19,31
6,down_niche,creation,6,19,32
6,down_niche,creation,6,20,26
6,down_niche,creation,6,20,27
6,down_niche,creation,6,20,28
6,down_niche,creation,6,20,29
6,down_niche,creation,6,20,32
6,down_niche,creation,6,20,33
6,down_niche,creation,6,21,26
6,down_niche,creation,6,21,27
6,down_niche,creation,6,21,32
6,down_niche,creation,6,21,33
6,down_niche,creation,6,22,26
6,down_niche,creation,6,22,27
6,down_niche,creation,6,22,28
6,down_niche,creation,6,22,29
6,down_niche,creation,6,22,32
6,down_niche,creation,6,22,33
6,down_niche,creation,6,25,28
6,down_niche,creation,6,25,29
6,down_niche,creation,6,25,32
6,down_niche,creation,6,26,35
6,down_niche,creation,6,26,36
6,down_niche,creation,6,26,37
6,down_niche,creation,6,26,38
6,down_niche,creation,6,26,39
6,down_niche,creation,6,26,40
6,down_niche,creation,6,26,41
6,down_niche,creation,6,27,34
6,down_niche,creation,6,27,35
6,down_niche,creation,6,27,36
6,down_niche,creation,6,27,37
6,down_niche,creation,6,27,38
6,down_niche,creation,6,27,39
6,down_niche,creation,6,27,40
6,down_niche,creation,6,27,41
6,down_niche,creation,6,28,34
6,down_niche,creation,6,28,35
6,down_niche,creation,6,28,36
6,down_niche,creation,6,28,38
6,down_niche,creation,6,28,39
6,down_niche,creation,6,28,41
6,down_niche,creation,6,29,34
6,down_niche,creation,6,29,35
6,down_niche,creation,6,29,36
6,down_niche,creation,6,29,37
6,down_niche,creation,6,29,39
6,down_niche,creation,6,29,40
6,down_niche,creation,6,29,41
6,down_niche,creation,6,31,35
6,down_niche,creation,6,32,34
6,down_niche,creation,6,32,36
6,down_niche,creation,6,32,37
6,down_niche,creation,6,32,38
6,down_niche,creation,6,32,39
6,down_niche,creation,6,32,41
6,down_niche,creation,6,33,34
6,down_niche,creation,6,33,35
6,down_niche,creation,6,33,36
6,down_niche,creation,6,33,37
6,down_niche,creation,6,33,38
6,down_niche,creation,6,33,40
6,down_niche,creation,6,33,41
6,down_niche,creation,7,8,28
6,down_niche,creation,7,8,32
6,down_niche,creation,7,8,33
6,down_niche,creation,7,9,26
6,down_niche,creation,7,9,28
6,down_niche,creation,7,9,29
6,down_niche,creation,7,9,32
6,down_niche,creation,7,9,33
6,down_niche,creation,7,10,26
6,down_niche,creation,7,10,28
6,down_niche,creation,7,10,32
6,down_niche,creation,7,10,33
6,down_niche,creation,7,11,26
6,down_niche,creation,7,11,29
6,down_niche,creation,7,11,32
6,down_niche,creation,7,11,33
6,down_niche,creation,7,12,26
6,down_niche,creation,7,12,28
6,down_niche,creation,7,12,29
6,down_niche,creation,7,12,33
6,down_niche,creation,7,13,26
6,down_niche,creation,7,13,29
6,down_niche,creation,7,13,32
6,down_niche,creation,7,13,33
6,down_niche,creation,7,14,26
6,down_niche,creation,7,14,28
6,down_niche,creation,7,14,29
6,down_niche,creation,7,14,32
6,down_niche,creation,7,14,33
6,down_niche,creation,7,15,26
6,down_niche,creation,7,15,28
6,down_niche,creation,7,15,29
6,down_niche,creation,7,15,32
6,down_niche,creation,7,15,33
6,down_niche,creation,7,16,26
6,down_niche,creation,7,16,28
6,down_niche,creation,7,16,29
6,down_niche,creation,7,16,32
6,down_niche,creation,7,16,33
6,down_niche,creation,7,17,26
6,down_niche,creation,7,17,28
6,down_niche,creation,7,17,29
6,down_niche,creation,7,17,32
6,down_niche,creation,7,17,33
6,down_niche,creation,7,18,26
6,down_niche,creation,7,18,28
6,down_niche,creation,7,18,29
6,down_niche,creation,7,18,32
6,down_niche,creation,7,18,33
6,down_niche,creation,7,19,26
6,down_niche,creation,7,19,28
6,down_niche,creation,7,19,32
6,down_niche,creation,7,20,26
6,down_niche,creation,7,20,28
6,down_niche,creation,7,20,29
6,down_niche,creation,7,20,32
6,down_niche,creation,7,20,33
6,down_niche,creation,7,21,26
6,down_niche,creation,7,21,32
6,down_niche,creation,7,21,33
6,down_niche,creation,7,22,26
6,down_niche,creation,7,22,28
6,down_niche,creation,7,22,29
6,down_niche,creation,7,22,32
6,down_niche,creation,7,22,33
6,down_niche,creation,7,25,28
6,down_niche,creation,7,25,29
6,down_niche,creation,7,25,32
6,down_niche,creation,7,26,35
6,down_niche,creation,7,26,36
6,down_niche,creation,7,26,37
6,down_niche,creation,7,26,38
6,down_niche,creation,7,26,39
6,down_niche,creation,7,26,40
6,down_niche,creation,7,26,41
6,down_niche,creation,7,28,34
6,down_niche,creation,7,28,35
6,down_niche,creation,7,28,36
6,down_niche,creation,7,28,38
6,down_niche,creation,7,28,39
6,down_niche,creation,7,28,41
6,down_niche,creation,7,29,34
6,down_niche,creation,7,29,35
6,down_niche,creation,7,29,36
6,down_niche,creation,7,29,37
6,down_niche,creation,7,29,39
6,down_niche,creation,7,29,40
6,down_niche,creation,7,29,41
6,down_niche,creation,7,32,34
6,down_niche,creation,7,32,36
6,down_niche,creation,7,32,37
6,down_niche,creation,7,32,38
6,down_niche,creation,7,32,39
6,down_niche,creation,7,32,41
6,down_niche,creation,7,33,34
6,down_niche,creation,7,33,35
6,down_niche,creation,7,33,36
6,down_niche,creation,7,33,37
6,down_niche,creation,7,33,38
6,down_niche,creation,7,33,40
6,down_niche,creation,7,33,41
6,down_niche,creation,8,9,27
6,down_niche,creation,8,9,28
6,down_niche,creation,8,9,30
6,down_niche,creation,8,9,32
6,down_niche,creation,8,9,33
6,down_niche,creation,8,10,27
6,down_niche,creation,8,10,28
6,down_niche,creation,8,10,30
6,down_niche,creation,8,10,31
6,down_niche,creation,8,10,32
6,down_niche,creation,8,10,33
6,down_niche,creation,8,11,27
6,down_niche,creation,8,11,30
6,down_niche,creation,8,11,32
6,down_niche,creation,8,11,33
6,down_niche,creation,8,12,27
6,down_niche,creation,8,12,28
6,down_niche,creation,8,12,33
6,down_niche,creation,8,13,27
6,down_niche,creation,8,13,30
6,down_niche,creation,8,13,32
6,down_niche,creation,8,13,33
6,down_niche,creation,8,14,27
6,down_niche,creation,8,14,28
6,down_niche,creation,8,14,30
6,down_niche,creation,8,14,32
6,down_niche,creation,8,14,33
6,down_niche,creation,8,15,27
6,down_niche,creation,8,15,28
6,down_niche,creation,8,15,30
6,down_niche,creation,8,15,32
6,down_niche,creation,8,15,33
6,down_niche,creation,8,16,27
6,down_niche,creation,8,16,28
6,down_niche,creation,8,16,30
6,down_niche,creation,8,16,32
6,down_niche,creation,8,16,33
6,down_niche,creation,8,17,28
6,down_niche,creation,8,17,30
6,down_niche,creation,8,17,31
6,down_niche,creation,8,17,32
6,down_niche,creation,8,17,33
6,down_niche,creation,8,18,27
6,down_niche,creation,8,18,28
6,down_niche,creation,8,18,30
6,down_niche,creation,8,18,31
6,down_niche,creation,8,18,32
6,down_niche,creation,8,18,33
6,down_niche,creation,8,19,27
6,down_niche,creation,8,19,28
6,down_niche,creation,8,19,30
6,down_niche,creation,8,19,31
6,down_niche,creation,8,19,32
6,down_niche,creation,8,20,27
6,down_niche,creation,8,20,28
6,down_niche,creation,8,20,30
6,down_niche,creation,8,20,32
6,down_niche,creation,8,20,33
6,down_niche,creation,8,21,27
6,down_niche,creation,8,21,30
6,down_niche,creation,8,21,32
6,down_niche,creation,8,21,33
6,down_niche,creation,8,22,27
6,down_niche,creation,8,22,28
6,down_niche,creation,8,22,30
6,down_niche,creation,8,22,32
6,down_niche,creation,8,22,33
6,down_niche,creation,8,25,28
6,down_niche,creation,8,25,32
6,down_niche,creation,8,27,34
6,down_niche,creation,8,27,35
6,down_niche,creation,8,27,36
6,down_niche,creation,8,27,37
6,down_niche,creation,8,27,38
6,down_niche,creation,8,27,39
6,down_niche,creation,8,27,40
6,down_niche,creation,8,27,41
6,down_niche,creation,8,28,34
6,down_niche,creation,8,28,35
6,down_niche,creation,8,28,36
6,down_niche,creation,8,28,38
6,down_niche,creation,8,28,39
6,down_niche,creation,8,28,41
6,down_niche,creation,8,30,34
6,down_niche,creation,8,30,35
6,down_niche,creation,8,30,36
6,down_niche,creation,8,30,37
6,down_niche,creation,8,30,38
6,down_niche,creation,8,30,39
6,down_niche,creation,8,30,40
6,down_niche,creation,8,30,41
6,down_niche,creation,8,31,35
6,down_niche,creation,8,32,34
6,down_niche,creation,8,32,36
6,down_niche,creation,8,32,37
6,down_niche,creation,8,32,38
6,down_niche,creation,8,32,39
6,down_niche,creation,8,32,41
6,down_niche,creation,8,33,34
6,down_niche,creation,8,33,35
6,down_niche,creation,8,33,36
6,down_niche,creation,8,33,37
6,down_niche,creation,8,33,38
6,down_niche,creation,8,33,40
6,down_niche,creation,8,33,41
6,down_niche,creation,9,10,26
6,down_niche,creation,9,10,27
6,down_niche,creation,9,10,28
6,down_niche,creation,9,10,30
6,down_niche,creation,9,10,32
6,down_niche,creation,9,10,33
6,down_niche,creation,9,11,26
6,down_niche,creation,9,11,27
6,down_niche,creation,9,11,29
6,down_niche,creation,9,11,30
6,down_niche,creation,9,11,32
6,down_niche,creation,9,11,33
6,down_niche,creation,9,12,26
6,down_niche,creation,9,12,27
6,down_niche,creation,9,12,28
6,down_niche,creation,9,12,29
6,down_niche,creation,9,12,33
6,down_niche,creation,9,13,26
6,down_niche,creation,9,13,27
6,down_niche,creation,9,13,29
6,down_niche,creation,9,13,30
6,down_niche,creation,9,13,32
6,down_niche,creation,9,13,33
6,down_niche,creation,9,14,26
6,down_niche,creation,9,14,27
6,down_niche,creation,9,14,28
6,down_niche,creation,9,14,29
6,down_niche,creation,9,14,30
6,down_niche,creation,9,14,32
6,down_niche,creation,9,14,33
6,down_niche,creation,9,15,26
6,down_niche,creation,9,15,27
6,down_niche,creation,9,15,28
6,down_niche,creation,9,15,29
6,down_niche,creation,9,15,30
6,down_niche,creation,9,15,32
6,down_niche,creation,9,15,33
6,down_niche,creation,9,16,26
6,down_niche,creation,9,16,27
6,down_niche,creation,9,16,28
6,down_niche,creation,9,16,29
6,down_niche,creation,9,16,30
6,down_niche,creation,9,16,32
6,down_niche,creation,9,16,33
6,down_niche,creation,9,17,26
6,down_niche,creation,9,17,28
6,down_niche,creation,9,17,29
6,down_niche,creation,9,17,30
6,down_niche,creation,9,17,32
6,down_niche,creation,9,17,33
6,down_niche,creation,9,18,26
6,down_niche,creation,9,18,27
6,down_niche,creation,9,18,28
6,down_niche,creation,9,18,29
6,down_niche,creation,9,18,30
6,down_niche,creation,9,18,32
6,down_niche,creation,9,18,33
6,down_niche,creation,9,19,26
6,down_niche,creation,9,19,27
6,down_niche,creation,9,19,28
6,down_niche,creation,9,19,30
6,down_niche,creation,9,19,32
6,down_niche,creation,9,20,26
6,down_niche,creation,9,20,27
6,down_niche,creation,9,20,28
6,down_niche,creation,9,20,29
6,down_niche,creation,9,20,30
6,down_niche,creation,9,20,32
6,down_niche,creation,9,20,33
6,down_niche,creation,9,21,26
6,down_niche,creation,9,21,27
6,down_niche,creation,9,21,30
6,down_niche,creation,9,21,32
6,down_niche,creation,9,21,33
6,down_niche,creation,9,22,26
6,down_niche,creation,9,22,27
6,down_niche,creation,9,22,28
6,down_niche,creation,9,22,29
6,down_niche,creation,9,22,30
6,down_niche,creation,9,22,32
6,down_niche,creation,9,22,33
6,down_niche,creation,9,26,35
6,down_niche,creation,9,26,36
6,down_niche,creation,9,26,37
6,down_niche,creation,9,26,38
6,down_niche,creation,9,26,39
6,down_niche,creation,9,26,40
6,down_niche,creation,9,26,41
6,down_niche,creation,9,27,34
6,down_niche,creation,9,27,35
6,down_niche,creation,9,27,36
6,down_niche,creation,9,27,37
6,down_niche,creation,9,27,38
6,down_niche,creation,9,27,39
6,down_niche,creation,9,27,40
6,down_niche,creation,9,27,41
6,down_niche,creation,9,28,34
6,down_niche,creation,9,28,35
6,down_niche,creation,9,28,36
6,down_niche,creation,9,28,38
6,down_niche,creation,9,28,39
6,down_niche,creation,9,28,41
6,down_niche,creation,9,29,34
6,down_niche,creation,9,29,35
6,down_niche,creation,9,29,36
6,down_niche,creation,9,29,37
6,down_niche,creation,9,29,39
6,down_niche,creation,9,29,40
6,down_niche,creation,9,29,41
6,down_niche,creation,9,30,34
6,down_niche,creation,9,30,35
6,down_niche,creation,9,30,36
6,down_niche,creation,9,30,37
6,down_niche,creation,9,30,38
6,down_niche,creation,9,30,39
6,down_niche,creation,9,30,40
6,down_niche,creation,9,30,41
6,down_niche,creation,9,32,34
6,down_niche,creation,9,32,36
6,down_niche,creation,9,32,37
6,down_niche,creation,9,32,38
6,down_niche,creation,9,32,39
6,down_niche,creation,9,32,41
6,down_niche,creation,9,33,34
6,down_niche,creation,9,33,35
6,down_niche,creation,9,33,36
6,down_niche,creation,9,33,37
6,down_niche,creation,9,33,38
6,down_niche,creation,9,33,40
6,down_niche,creation,9,33,41
6,down_niche,creation,10,11,26
6,down_niche,creation,10,11,27
6,down_niche,creation,10,11,30
6,down_niche,creation,10,11,32
6,down_niche,creation,10,11,33
6,down_niche,creation,10,12,26
6,down_niche,creation,10,12,27
6,down_niche,creation,10,12,28
6,down_niche,creation,10,12,33
6,down_niche,creation,10,13,26
6,down_niche,creation,10,13,27
6,down_niche,creation,10,13,30
6,down_niche,creation,10,13,32
6,down_niche,creation,10,13,33
6,down_niche,creation,10,14,26
6,down_niche,creation,10,14,27
6,down_niche,creation,10,14,28
6,down_niche,creation,10,14,30
6,down_niche,creation,10,14,32
6,down_niche,creation,10,14,33
6,down_niche,creation,10,15,26
6,down_niche,creation,10,15,27
6,down_niche,creation,10,15,28
6,down_niche,creation,10,15,30
6,down_niche,creation,10,15,32
6,down_niche,creation,10,15,33
6,down_niche,creation,10,16,26
6,down_niche,creation,10,16,27
6,down_niche,creation,10,16,28
