l_S,ChSD,intermediate,GenSD,trophicVar,richness,S1,MaxSim,net_id,stage,complexity,predpreyRatio,VulSD,links,net_type,basal,top,S4,centrality,herbivory,Clust,trophicCoherence,connectance,TL,path,S2,LinkSD,cannibal,S5,ChLen,intervals,distance,omnivory,loops,community,ChNum
1.1818181818181819,0.0,0.18181818181818182,1.4566720602538719,0.47272727272727266,11,0.024793388429752067,0.4826839826839826,1,burnin,0.9747059760474882,2.25,0.6352560868326947,13,down_niche_empiricalbm,0.6363636363636364,0.18181818181818182,0.03305785123966942,2.75609756097561,0.2727272727272727,0.0,0.2773500981126146,0.10743801652892562,1.4545454545454546,1.2,0.0,1.0076629473115577,0.09090909090909091,0.12396694214876033,1.0,2,2.0,0.09090909090909091,0.09090909090909091,turkiye,2.0794415416798357
1.3333333333333333,0.5163977794943222,0.5555555555555556,1.0914103126634986,0.8168055555555555,18,0.05246913580246913,0.4583333333333333,1,burnin,0.962241677786886,1.1538461538461537,0.7717436331412899,24,niche,0.2777777777777778,0.16666666666666666,0.033950617283950615,2.0733789552137676,0.2222222222222222,0.1619047619047619,0.6098155458825234,0.07407407407407407,2.2194444444444446,1.55,0.006172839506172839,1.0334479696058012,0.05555555555555555,0.046296296296296294,2.3333333333333335,0,5.0,0.3333333333333333,0.05555555555555555,turkiye,1.791759469228055
0.8333333333333334,0.0,0.0,2.4494897427831774,0.1666666666666666,6,0.0,0.8333333333333334,1,burnin,NaN,5.0,0.4898979485566356,5,down_niche_nestedbm,0.8333333333333334,0.16666666666666666,0.0,5.0,0.16666666666666666,0.0,2.220446049250313e-16,0.1388888888888889,1.1666666666666667,1.0,0.0,1.9595917942265424,0.0,0.2777777777777778,1.0,0,2.0,0.0,0.0,turkiye,1.6094379124341003
3.46875,0.38394880044260066,0.125,0.6466435475649139,0.24092741935483872,32,0.0185546875,0.7160831766917293,1,burnin,0.8944110877725908,0.5,1.842288517718845,111,down_niche,0.25,0.625,0.751953125,1.016882386043894,0.71875,0.0,2.882036915720736e-16,0.1083984375,1.78125,1.0512820512820513,0.0,1.3599763503179305,0.0,0.2099609375,1.1775700934579438,19,2.0,0.03125,0.0,turkiye,4.672828834461906
1.5555555555555556,0.0,0.0,0.794592695045964,0.25,9,0.0,0.925925925925926,1,burnin,0.793178670674015,0.5,1.6736249305514261,14,atn_empiricalbm,0.3333333333333333,0.6666666666666666,0.38271604938271603,0.6875,0.6666666666666666,0.0,1.4536231567507431e-16,0.1728395061728395,1.6666666666666667,1.0,0.0,1.0873812391170234,0.0,0.12345679012345678,1.0,0,2.0,0.0,0.0,turkiye,2.6390573296152584
0.8888888888888888,0.0,0.0,3.000000000000001,0.11111111111111112,9,0.0,0.8888888888888888,1,burnin,NaN,8.0,0.3750000000000001,8,metaweb_empiricalbm,0.8888888888888888,0.1111111111111111,0.0,8.0,0.1111111111111111,0.0,0.0,0.09876543209876543,1.1111111111111112,1.0,0.0,2.6250000000000004,0.0,0.345679012345679,1.0,0,2.0,0.0,0.0,turkiye,2.0794415416798357
3.7777777777777777,0.531022480850238,0.25925925925925924,0.8572212785905742,0.47213442742956635,27,0.2194787379972565,0.903756839867951,1,burnin,0.8573133231396759,1.0,1.0365300109827116,102,atn,0.37037037037037035,0.37037037037037035,0.46776406035665297,5.49782259912904,0.1111111111111111,0.0,0.4488775034147907,0.13991769547325103,1.8433641975308643,1.3703703703703705,0.0,0.7711614047421983,0.0,0.3813443072702332,1.9390862944162437,0,3.0,0.5185185185185185,0.0,turkiye,5.2832037287379885
4.390243902439025,0.3724781356573993,0.12195121951219512,0.6925306963825493,0.46944444444444455,41,0.2117787031528852,0.9105663579989639,2,creation,0.858940675703138,0.5333333333333333,1.651096717448851,180,atn_nestedbm,0.2682926829268293,0.6097560975609756,0.8066627007733492,5.467200801201805,0.12195121951219512,0.0,0.4489141563295665,0.10707911957168352,2.0625,1.4078947368421053,0.0,1.4419540497122234,0.0,0.2914931588340274,1.847980997624703,0,3.0,0.6097560975609756,0.0,turkiye,6.042632833682381
8.292682926829269,0.0,0.7560975609756098,0.7276597792411363,0.47586194984565655,41,0.36644854253420583,0.942432597448504,2,creation,0.81848026156752,1.1818181818181819,1.162674439046061,340,metaweb,0.1951219512195122,0.04878048780487805,1.5609756097560976,0.5243944684156643,0.6097560975609756,0.19850029108996112,0.38203700564425963,0.20226055919095776,2.0291864961332537,1.2237762237762237,0.19571683521713265,0.8832524826440544,0.17073170731707318,0.7691850089232599,1.0,3,2.0,0.17073170731707318,0.17073170731707318,turkiye,2.772588722239781
3.024390243902439,0.7831781237671753,0.4146341463414634,0.6466112738253837,0.44277820121951245,41,0.06484235574063058,0.5494643481900902,2,creation,0.9284903186190062,0.7575757575757576,1.7409775591898071,124,down_niche_empiricalbm,0.1951219512195122,0.3902439024390244,0.4003569303985723,1.4419683640365715,0.6097560975609756,0.01966687552213868,0.11267347735824967,0.07376561570493753,2.0144817073170733,1.2439024390243902,0.004164187983343248,1.4259036056521712,0.0,0.11600237953599048,2.0205479452054793,25,2.0,0.12195121951219512,0.0,turkiye,4.983606621708336
3.1219512195121952,NaN,0.6585365853658537,1.2553535261375328,1.4053397709193094,41,0.12195121951219512,0.6037361119838656,2,creation,0.9109184701458911,1.5185185185185186,0.720507786027717,128,niche,0.34146341463414637,0.0,0.10291493158834028,5.804561434195301,0.12195121951219512,0.2564343064343064,0.9084033616285099,0.0761451516954194,2.3438189405137857,1.6,0.032123735871505056,1.208946195378567,0.07317073170731707,0.2183224271267103,NaN,0,4.0,0.43902439024390244,0.07317073170731707,turkiye,0.0
3.024390243902439,0.7831781237671753,0.4146341463414634,0.6466112738253837,0.44277820121951245,41,0.06484235574063058,0.5494643481900902,2,creation,0.9284903186190062,0.7575757575757576,1.7409775591898071,124,down_niche_nestedbm,0.1951219512195122,0.3902439024390244,0.4003569303985723,1.4419683640365715,0.6097560975609756,0.01966687552213868,0.11267347735824967,0.07376561570493753,2.0144817073170733,1.2439024390243902,0.004164187983343248,1.4259036056521712,0.0,0.11600237953599048,2.0205479452054793,30,2.0,0.12195121951219512,0.0,turkiye,4.983606621708336
3.024390243902439,0.7831781237671753,0.4146341463414634,0.6466112738253837,0.44277820121951245,41,0.06484235574063058,0.5494643481900902,2,creation,0.9284903186190062,0.7575757575757576,1.7409775591898071,124,down_niche,0.1951219512195122,0.3902439024390244,0.4003569303985723,1.4419683640365715,0.6097560975609756,0.01966687552213868,0.11267347735824967,0.07376561570493753,2.0144817073170733,1.2439024390243902,0.004164187983343248,1.4259036056521712,0.0,0.11600237953599048,2.0205479452054793,25,2.0,0.12195121951219512,0.0,turkiye,4.983606621708336
8.292682926829269,0.0,0.7560975609756098,0.7276597792411363,0.47586194984565655,41,0.36644854253420583,0.942432597448504,2,creation,0.81848026156752,1.1818181818181819,1.162674439046061,340,metaweb_nestedbm,0.1951219512195122,0.04878048780487805,1.5609756097560976,0.5243944684156643,0.6097560975609756,0.19850029108996112,0.38203700564425963,0.20226055919095776,2.0291864961332537,1.2237762237762237,0.19571683521713265,0.8832524826440544,0.17073170731707318,0.7691850089232599,1.0,3,2.0,0.17073170731707318,0.17073170731707318,turkiye,2.772588722239781
4.390243902439025,0.3724781356573993,0.12195121951219512,0.6925306963825493,0.46944444444444455,41,0.2117787031528852,0.9105663579989639,2,creation,0.858940675703138,0.5333333333333333,1.651096717448851,180,atn_empiricalbm,0.2682926829268293,0.6097560975609756,0.8066627007733492,5.467200801201805,0.12195121951219512,0.0,0.4489141563295665,0.10707911957168352,2.0625,1.4078947368421053,0.0,1.4419540497122234,0.0,0.2914931588340274,1.847980997624703,0,3.0,0.6097560975609756,0.0,turkiye,6.042632833682381
8.292682926829269,0.0,0.7560975609756098,0.7276597792411363,0.47586194984565655,41,0.36644854253420583,0.942432597448504,2,creation,0.81848026156752,1.1818181818181819,1.162674439046061,340,metaweb_empiricalbm,0.1951219512195122,0.04878048780487805,1.5609756097560976,0.5243944684156643,0.6097560975609756,0.19850029108996112,0.38203700564425963,0.20226055919095776,2.0291864961332537,1.2237762237762237,0.19571683521713265,0.8832524826440544,0.17073170731707318,0.7691850089232599,1.0,3,2.0,0.17073170731707318,0.17073170731707318,turkiye,2.772588722239781
4.390243902439025,0.3724781356573993,0.12195121951219512,0.6925306963825493,0.46944444444444455,41,0.2117787031528852,0.9105663579989639,2,creation,0.858940675703138,0.5333333333333333,1.651096717448851,180,atn,0.2682926829268293,0.6097560975609756,0.8066627007733492,5.467200801201805,0.12195121951219512,0.0,0.4489141563295665,0.10707911957168352,2.0625,1.4078947368421053,0.0,1.4419540497122234,0.0,0.2914931588340274,1.847980997624703,0,3.0,0.6097560975609756,0.0,turkiye,6.042632833682381
6.0606060606060606,0.0,0.0,0.574456264653803,0.18939393939393948,33,0.0,1.0,2,burnin,NaN,0.32,1.7951758270431342,200,metaweb,0.24242424242424243,0.7575757575757576,2.203856749311295,0.32,0.7575757575757576,0.0,0.0,0.18365472910927455,1.7575757575757576,1.0,0.0,1.220719562389331,0.0,0.642791551882461,1.0,0,2.0,0.0,0.0,turkiye,5.298317366548036
1.2307692307692308,0.48038446141526137,0.23076923076923078,1.2479149276559947,0.5897435897435898,13,0.05325443786982249,0.3717948717948717,2,burnin,0.9524513076035699,1.6666666666666667,0.8871918479111495,16,down_niche_empiricalbm,0.5384615384615384,0.23076923076923078,0.05325443786982249,1.935483870967742,0.3076923076923077,0.0,1.9229626863835638e-16,0.09467455621301775,1.6153846153846154,1.3333333333333333,0.0,1.0807260291119114,0.0,0.09467455621301775,1.6923076923076923,2,2.0,0.0,0.0,turkiye,2.5649493574615367
3.0,NaN,0.6111111111111112,1.2395595736018243,0.7130791364142273,36,0.12731481481481483,0.6385133385133385,2,burnin,0.906946915762191,1.6363636363636365,0.6714116850291263,108,niche,0.3888888888888889,0.0,0.10570987654320987,5.349281846787015,0.1388888888888889,0.2575643310937429,0.619517918152244,0.08333333333333333,1.9500888362946442,1.5376884422110553,0.029320987654320986,1.1351370645005043,0.05555555555555555,0.22762345679012347,NaN,0,4.0,0.4444444444444444,0.05555555555555555,turkiye,0.0
2.4,0.4119429204355498,0.36,0.8333333333333334,0.5122222222222222,25,0.0768,0.4537215007215007,2,burnin,0.931618703315847,1.0,1.1785113019775793,60,down_niche,0.32,0.32,0.2144,2.08641975308642,0.48,0.03015873015873016,0.11785113019775792,0.096,1.8733333333333335,1.2682926829268293,0.0064,0.8673608331108886,0.0,0.1376,1.7878787878787878,12,2.0,0.08,0.0,turkiye,4.189654742026425
1.1666666666666667,0.0,0.0,1.1392801164215363,0.29999999999999993,6,0.0,0.8333333333333331,2,burnin,0.7931786706740149,1.0,1.261680123761121,7,atn_empiricalbm,0.5,0.5,0.16666666666666666,1.2500000000000002,0.5,0.0,1.4536231567507431e-16,0.19444444444444445,1.5,1.0,0.0,0.6998542122237651,0.0,0.1388888888888889,1.0,0,2.0,0.0,0.0,turkiye,1.9459101490553132
0.8888888888888888,0.0,0.0,3.000000000000001,0.11111111111111112,9,0.0,0.8888888888888888,2,burnin,NaN,8.0,0.3750000000000001,8,metaweb_empiricalbm,0.8888888888888888,0.1111111111111111,0.0,8.0,0.1111111111111111,0.0,0.0,0.09876543209876543,1.1111111111111112,1.0,0.0,2.6250000000000004,0.0,0.345679012345679,1.0,0,2.0,0.0,0.0,turkiye,2.0794415416798357
3.586206896551724,0.3919759447823035,0.20689655172413793,0.7940202073012406,0.4916209120142311,29,0.2116527942925089,0.8846469622331692,2,burnin,0.8641257277930435,0.8421052631578947,1.1485455170491623,104,atn,0.3448275862068966,0.4482758620689655,0.4423305588585018,4.754330708661418,0.1724137931034483,0.0,0.4191831061668952,0.12366230677764566,1.8987068965517242,1.380952380952381,0.0,0.9310197987131865,0.0,0.29488703923900117,1.84037558685446,0,3.0,0.4827586206896552,0.0,turkiye,5.3612921657094255
5.780487804878049,0.664690282636074,0.17073170731707318,0.6536313054458509,0.5258602577862664,41,0.34741225461035097,0.9167485951120885,3,creation,0.8286102712543495,0.5483870967741935,1.4450648286947136,237,atn_nestedbm,0.24390243902439024,0.5853658536585366,1.071980963712076,6.612919849547039,0.04878048780487805,0.18326453867780904,0.5698170869835322,0.14098750743604996,2.2021145690353006,1.3713527851458887,0.09518143961927424,1.256483479553494,0.0,0.4116597263533611,2.4597798475867907,0,3.0,0.7073170731707317,0.0,turkiye,7.074116816197362
8.292682926829269,0.0,0.7560975609756098,0.7276597792411363,0.47586194984565655,41,0.36644854253420583,0.942432597448504,3,creation,0.81848026156752,1.1818181818181819,1.162674439046061,340,metaweb,0.1951219512195122,0.04878048780487805,1.5609756097560976,0.5243944684156643,0.6097560975609756,0.19850029108996112,0.38203700564425963,0.20226055919095776,2.0291864961332537,1.2237762237762237,0.19571683521713265,0.8832524826440544,0.17073170731707318,0.7691850089232599,1.0,3,2.0,0.17073170731707318,0.17073170731707318,turkiye,2.772588722239781
5.878048780487805,1.1893159861722415,0.6097560975609756,0.6322077542340779,0.4437050059785653,41,0.22665080309339677,0.7516161351315116,3,creation,0.8789724413395985,1.0,1.3648156975933556,241,down_niche_empiricalbm,0.1951219512195122,0.1951219512195122,1.0571088637715647,1.3853664132712964,0.6097560975609756,0.08715459576291713,0.2604420456110456,0.14336704342653184,2.0176602995458803,1.2297734627831716,0.04818560380725759,0.9864572545127348,0.07317073170731707,0.4312908982748364,3.7910592808551993,30,2.0,0.1951219512195122,0.0975609756097561,turkiye,6.9363427358340495
5.780487804878049,0.6866946095269046,0.8536585365853658,0.9674719971121151,2.1378276711927224,41,0.2956573468173706,0.5767816617885269,3,creation,0.8773805876810272,1.0,0.6085815945825864,237,niche,0.07317073170731707,0.07317073170731707,0.14812611540749554,6.159945942232403,0.04878048780487805,0.5044317649168778,1.0567989761984735,0.14098750743604996,4.133806071424571,1.9258114374034003,0.24509220701963116,1.0456991062126124,0.1951219512195122,0.3188578227245687,5.598305626598465,0,4.0,0.8048780487804879,0.3170731707317073,turkiye,8.741296282225147
5.878048780487805,1.1893159861722415,0.6097560975609756,0.6322077542340779,0.4437050059785653,41,0.22665080309339677,0.7516161351315116,3,creation,0.8789724413395985,1.0,1.3648156975933556,241,down_niche_nestedbm,0.1951219512195122,0.1951219512195122,1.0571088637715647,1.3853664132712964,0.6097560975609756,0.08715459576291713,0.2604420456110456,0.14336704342653184,2.0176602995458803,1.2297734627831716,0.04818560380725759,0.9864572545127348,0.07317073170731707,0.4312908982748364,3.7910592808551993,30,2.0,0.1951219512195122,0.0975609756097561,turkiye,6.9363427358340495
5.878048780487805,1.1893159861722415,0.6097560975609756,0.6322077542340779,0.4437050059785653,41,0.22665080309339677,0.7516161351315116,3,creation,0.8789724413395985,1.0,1.3648156975933556,241,down_niche,0.1951219512195122,0.1951219512195122,1.0571088637715647,1.3853664132712964,0.6097560975609756,0.08715459576291713,0.2604420456110456,0.14336704342653184,2.0176602995458803,1.2297734627831716,0.04818560380725759,0.9864572545127348,0.07317073170731707,0.4312908982748364,3.7910592808551993,32,2.0,0.1951219512195122,0.0975609756097561,turkiye,6.9363427358340495
8.292682926829269,0.0,0.7560975609756098,0.7276597792411363,0.47586194984565655,41,0.36644854253420583,0.942432597448504,3,creation,0.81848026156752,1.1818181818181819,1.162674439046061,340,metaweb_nestedbm,0.1951219512195122,0.04878048780487805,1.5609756097560976,0.5243944684156643,0.6097560975609756,0.19850029108996112,0.38203700564425963,0.20226055919095776,2.0291864961332537,1.2237762237762237,0.19571683521713265,0.8832524826440544,0.17073170731707318,0.7691850089232599,1.0,3,2.0,0.17073170731707318,0.17073170731707318,turkiye,2.772588722239781
5.780487804878049,0.664690282636074,0.17073170731707318,0.6536313054458509,0.5258602577862664,41,0.34741225461035097,0.9167485951120885,3,creation,0.8286102712543495,0.5483870967741935,1.4450648286947136,237,atn_empiricalbm,0.24390243902439024,0.5853658536585366,1.071980963712076,6.612919849547039,0.04878048780487805,0.18326453867780904,0.5698170869835322,0.14098750743604996,2.2021145690353006,1.3713527851458887,0.09518143961927424,1.256483479553494,0.0,0.4116597263533611,2.4597798475867907,0,3.0,0.7073170731707317,0.0,turkiye,7.074116816197362
8.292682926829269,0.0,0.7560975609756098,0.7276597792411363,0.47586194984565655,41,0.36644854253420583,0.942432597448504,3,creation,0.81848026156752,1.1818181818181819,1.162674439046061,340,metaweb_empiricalbm,0.1951219512195122,0.04878048780487805,1.5609756097560976,0.5243944684156643,0.6097560975609756,0.19850029108996112,0.38203700564425963,0.20226055919095776,2.0291864961332537,1.2237762237762237,0.19571683521713265,0.8832524826440544,0.17073170731707318,0.7691850089232599,1.0,3,2.0,0.17073170731707318,0.17073170731707318,turkiye,2.772588722239781
5.780487804878049,0.664690282636074,0.17073170731707318,0.6536313054458509,0.5258602577862664,41,0.34741225461035097,0.9167485951120885,3,creation,0.8286102712543495,0.5483870967741935,1.4450648286947136,237,atn,0.24390243902439024,0.5853658536585366,1.071980963712076,6.612919849547039,0.04878048780487805,0.18326453867780904,0.5698170869835322,0.14098750743604996,2.2021145690353006,1.3713527851458887,0.09518143961927424,1.256483479553494,0.0,0.4116597263533611,2.4597798475867907,0,3.0,0.7073170731707317,0.0,turkiye,7.074116816197362
0.8,0.0,0.0,2.23606797749979,0.2,5,0.0,0.8,3,burnin,NaN,4.0,0.5590169943749473,4,atn_nestedbm,0.8,0.2,0.0,4.0,0.2,0.0,0.0,0.16,1.2,1.0,0.0,1.6770509831248421,0.0,0.24,1.0,0,2.0,0.0,0.0,turkiye,1.3862943611198906
6.0606060606060606,0.0,0.0,0.574456264653803,0.18939393939393948,33,0.0,1.0,3,burnin,NaN,0.32,1.7951758270431342,200,metaweb,0.24242424242424243,0.7575757575757576,2.203856749311295,0.32,0.7575757575757576,0.0,0.0,0.18365472910927455,1.7575757575757576,1.0,0.0,1.220719562389331,0.0,0.642791551882461,1.0,0,2.0,0.0,0.0,turkiye,5.298317366548036
1.3,0.0,0.0,2.1772235605491055,0.17777777777777773,10,0.0,0.925,3,burnin,0.8086962841141674,4.0,0.6332866171912035,13,down_niche_empiricalbm,0.8,0.2,0.05,5.153846153846153,0.2,0.0,1.3770621819420954e-16,0.13,1.2,1.0,0.0,1.7085467947648902,0.0,0.38,1.0,0,2.0,0.0,0.0,turkiye,2.5649493574615367
1.4615384615384615,1.0935416468216166,0.38461538461538464,0.7184419378752025,0.941951566951567,13,0.07100591715976332,0.6525641025641027,3,burnin,0.9223920781500475,0.8,1.030692422503481,19,niche,0.23076923076923078,0.38461538461538464,0.07692307692307693,1.5674600303841422,0.15384615384615385,0.10303030303030303,0.6987875883036643,0.11242603550295859,2.346153846153846,1.65625,0.011834319526627219,0.9328814365716084,0.15384615384615385,0.04142011834319527,2.5625,0,2.0,0.5384615384615384,0.15384615384615385,turkiye,2.772588722239781
4.9393939393939394,0.0,0.0,0.6072341378781949,0.18939393939393936,33,0.0,0.8903156351772953,3,burnin,0.7847797977807165,0.32,1.8478705575610128,163,down_niche,0.24242424242424243,0.7575757575757576,1.5188246097337006,1.077338129496403,0.7575757575757576,0.0,3.7382419868575567e-16,0.14967860422405876,1.7575757575757576,1.0,0.0,1.3118151149096893,0.0,0.42699724517906334,1.0,11,2.0,0.0,0.0,turkiye,5.093750200806762
1.875,0.0,0.0,0.828078671210825,0.26785714285714274,8,0.0,1.0,3,burnin,NaN,0.6,1.3801311186847085,15,atn_empiricalbm,0.375,0.625,0.46875,0.6000000000000001,0.625,0.0,2.220446049250313e-16,0.234375,1.6249999999999998,1.0,0.0,0.5520524474738834,0.0,0.234375,1.0,0,2.0,0.0,0.0,turkiye,2.70805020110221
0.8888888888888888,0.0,0.0,3.000000000000001,0.11111111111111112,9,0.0,0.8888888888888888,3,burnin,NaN,8.0,0.3750000000000001,8,metaweb_empiricalbm,0.8888888888888888,0.1111111111111111,0.0,8.0,0.1111111111111111,0.0,0.0,0.09876543209876543,1.1111111111111112,1.0,0.0,2.6250000000000004,0.0,0.345679012345679,1.0,0,2.0,0.0,0.0,turkiye,2.0794415416798357
5.65625,0.6722970236845295,0.25,0.7249375099099632,0.5672265903306379,32,0.4140625,0.9379425748418885,3,burnin,0.8290494539418302,0.7391304347826086,1.0745701725985246,181,atn,0.28125,0.46875,0.845703125,6.044878906820562,0.0625,0.19319069050284982,0.5630254419396942,0.1767578125,2.1222715435606054,1.336996336996337,0.125,0.8537331775578498,0.0,0.541015625,2.509518477043673,0,3.0,0.65625,0.0,turkiye,6.794586580876499
5.146341463414634,0.40562287229631766,0.17073170731707318,0.6932379302727338,0.5164966789109502,41,0.314098750743605,0.929877859268103,4,creation,0.8448196123094504,0.6,1.4479634783173927,211,atn_nestedbm,0.2682926829268293,0.5609756097560976,0.9149315883402737,5.997850861029024,0.12195121951219512,0.010118894048847608,0.449612852661153,0.1255205234979179,2.1022002839076013,1.3884057971014492,0.00594883997620464,1.2421162630901323,0.0,0.40571088637715647,1.9722222222222223,0,3.0,0.6097560975609756,0.0,turkiye,6.416732282512326
